MinTemp,MaxTemp,Rainfall,Evaporation,Sunshine,WindGustSpeed,Month,Humidity,Pressure,Cloud,RainToday_Yes,RainTomorrow_Yes
15.4,35.1,0.0,10.2,13.2,33.0,1,30.5,1009.25,0.0,0,0
19.4,31.5,0.0,11.4,13.0,48.0,1,48.0,1011.75,0.0,0,0
18.1,35.7,0.0,10.8,13.1,35.0,1,40.5,1010.65,0.5,0,0
20.0,28.7,0.0,11.0,13.0,43.0,1,56.5,1007.9000000000001,1.0,0,0
17.2,28.4,0.0,9.2,12.5,48.0,1,52.0,1016.0,1.0,0,0
16.1,30.8,0.0,11.0,13.1,39.0,1,37.0,1019.55,0.0,0,0
15.4,34.9,0.0,11.0,13.1,37.0,1,29.0,1018.95,0.0,0,0
20.6,34.5,0.0,11.2,13.1,43.0,1,41.5,1019.9,2.5,0,0
16.8,32.5,0.0,11.8,13.1,35.0,1,33.5,1021.5999999999999,0.0,0,0
17.8,32.7,0.0,10.8,13.0,39.0,1,36.0,1019.5999999999999,0.0,0,0
16.8,32.3,0.0,11.0,13.0,43.0,1,39.0,1018.25,0.5,0,0
17.2,34.9,0.0,11.2,13.0,44.0,1,33.5,1021.2,2.0,0,0
20.0,33.8,0.0,10.2,11.8,35.0,3,34.0,1006.6,1.0,0,0
17.4,28.3,0.0,10.4,12.0,30.0,3,55.0,1007.6,1.0,0,0
16.3,30.3,0.0,7.6,12.0,30.0,3,50.5,1005.5,0.5,0,0
18.4,27.3,0.2,6.4,8.5,35.0,3,69.5,1006.3,5.5,0,0
15.5,27.5,0.2,5.8,8.0,28.0,3,60.0,1011.3499999999999,3.0,0,0
16.9,30.1,0.0,4.8,11.6,43.0,3,56.0,1014.5,1.0,0,0
18.3,31.1,0.0,8.8,12.0,33.0,3,51.5,1015.6,0.5,0,0
18.1,33.5,0.0,9.2,11.7,39.0,3,51.5,1014.45,0.0,0,0
19.2,34.8,0.0,9.2,7.8,37.0,3,43.0,1013.15,4.5,0,0
23.0,30.8,0.0,9.2,0.3,28.0,3,44.5,1009.2,7.0,0,1
20.4,26.2,18.0,3.4,9.5,44.0,3,69.0,1009.2,5.5,1,0
12.0,25.6,0.0,6.8,11.5,35.0,3,40.5,1020.1,0.5,0,0
14.4,28.2,0.0,8.0,11.2,35.0,3,39.5,1019.55,0.5,0,0
16.9,24.4,0.4,8.4,0.1,31.0,3,83.0,1013.2,7.0,0,1
15.5,29.2,26.2,2.4,7.7,31.0,3,63.5,1010.6500000000001,4.0,1,0
19.8,29.7,0.0,6.6,9.8,35.0,3,56.5,1016.35,3.0,0,0
19.7,31.3,0.0,7.2,11.1,28.0,3,62.0,1015.1500000000001,1.5,0,0
19.2,30.1,0.0,6.8,10.2,24.0,3,65.0,1012.7,4.0,0,0
18.8,29.3,0.0,5.8,7.8,35.0,3,75.0,1011.65,7.0,0,0
19.3,24.9,0.0,6.4,1.6,35.0,3,66.5,1018.4,7.5,0,0
16.0,24.2,0.0,4.2,9.8,35.0,3,53.0,1017.8,2.0,0,0
12.1,25.6,0.0,6.8,11.2,39.0,3,51.0,1018.55,1.0,0,0
12.8,25.4,0.0,6.2,11.2,37.0,3,54.0,1019.3,1.0,0,0
12.7,28.2,0.0,7.0,9.9,31.0,3,56.5,1015.8499999999999,0.5,0,0
14.7,23.7,0.0,4.6,3.7,33.0,3,71.5,1006.05,5.0,0,1
12.6,20.4,24.6,4.2,7.6,48.0,3,63.5,1011.2,5.0,1,0
8.2,23.6,0.0,4.4,10.1,31.0,3,53.5,1022.45,2.0,0,0
11.4,24.9,0.0,4.6,10.9,30.0,3,51.0,1026.35,0.5,0,0
14.5,27.4,0.0,5.2,11.1,37.0,3,51.0,1021.85,0.5,0,0
13.1,27.3,0.0,6.4,11.2,30.0,3,54.5,1020.3,1.0,0,0
12.4,30.1,0.0,4.8,11.1,24.0,3,41.5,1019.25,0.5,0,0
14.9,31.7,0.0,7.2,11.0,26.0,4,35.0,1018.4,0.5,0,0
13.0,32.0,0.0,7.6,10.9,31.0,4,31.5,1017.2,1.0,0,0
16.2,34.4,0.0,7.6,10.5,28.0,4,30.5,1014.3499999999999,1.0,0,0
18.1,36.2,0.0,6.2,9.2,28.0,4,37.5,1013.45,6.5,0,0
18.2,27.3,0.0,5.8,10.0,31.0,4,63.0,1016.0,3.0,0,0
18.1,28.4,0.0,6.8,10.5,35.0,4,54.0,1018.05,4.5,0,0
17.7,31.7,0.0,7.0,9.8,31.0,4,49.5,1016.0,1.0,0,0
18.2,37.3,0.0,5.8,10.2,31.0,4,31.0,1014.4,2.0,0,0
15.9,33.8,0.0,7.0,10.4,20.0,4,45.5,1015.15,1.0,0,0
18.5,36.4,0.0,5.0,7.3,24.0,4,48.0,1013.6,6.5,0,0
20.0,36.2,0.2,6.8,5.3,41.0,4,44.5,1012.15,5.5,0,0
21.0,24.0,0.4,4.8,0.0,22.0,4,73.0,1015.3,8.0,0,1
19.7,27.0,2.8,1.6,0.4,24.0,4,64.5,1014.95,7.0,1,0
20.8,28.5,0.0,1.4,4.4,24.0,4,68.0,1015.7,7.5,0,0
20.7,28.7,0.0,2.4,4.4,22.0,4,71.0,1014.2,7.0,0,0
20.8,26.4,0.0,3.8,2.0,20.0,4,79.0,1014.05,6.5,0,0
19.7,26.6,0.0,2.6,4.2,17.0,4,71.5,1013.2,7.5,0,0
16.7,25.5,0.0,2.4,2.8,19.0,4,79.5,1013.25,7.0,0,1
18.1,26.6,3.6,2.0,5.5,31.0,4,73.5,1013.55,7.0,1,0
16.0,21.9,0.4,3.0,7.8,39.0,4,64.0,1018.35,5.0,0,0
13.2,22.5,0.2,5.4,4.4,39.0,4,60.5,1017.0999999999999,7.0,0,1
15.6,23.1,12.6,6.4,7.4,22.0,4,69.0,1017.8,3.5,1,0
11.0,24.1,0.4,2.0,9.8,24.0,4,61.0,1021.35,2.0,0,0
11.5,28.4,0.0,2.8,4.7,20.0,4,50.5,1019.45,7.5,0,0
15.7,26.4,0.0,4.4,0.4,19.0,4,46.0,1014.2,7.0,0,0
16.3,25.1,0.0,2.6,10.3,26.0,4,68.0,1016.0,2.5,0,0
13.6,25.1,0.0,3.4,8.1,26.0,4,67.5,1017.1500000000001,3.5,0,0
14.1,24.2,0.2,2.6,9.9,28.0,4,64.5,1019.0,2.0,0,0
12.2,24.3,0.2,6.2,8.7,24.0,4,61.5,1020.45,7.0,0,0
14.7,30.0,0.0,4.6,7.9,26.0,4,54.5,1016.35,6.0,0,0
14.4,25.7,0.0,2.6,1.3,31.0,5,58.5,1011.85,7.5,0,1
17.5,22.9,10.8,5.0,6.4,43.0,5,79.0,1010.1500000000001,7.0,1,1
12.4,22.6,5.0,5.4,8.5,24.0,5,68.0,1018.6500000000001,1.5,1,0
11.5,23.6,0.0,1.0,9.0,24.0,5,62.5,1021.5,3.0,0,0
12.8,25.4,0.0,3.6,8.0,26.0,5,65.0,1017.3,7.0,0,0
13.0,22.3,0.0,1.8,2.0,20.0,5,77.5,1012.8499999999999,7.0,0,0
13.7,24.1,0.0,2.2,9.2,26.0,5,70.0,1005.4,5.0,0,1
16.5,20.8,43.6,4.6,4.0,57.0,5,74.5,994.05,7.0,1,1
13.2,20.8,22.8,4.0,6.3,50.0,5,68.0,1009.4,5.5,1,1
13.4,20.1,5.4,3.4,7.7,48.0,5,58.5,1018.2,3.5,1,1
11.9,19.7,7.2,2.4,7.0,30.0,5,67.5,1025.35,5.0,1,0
6.3,20.7,0.0,1.6,7.6,22.0,5,65.5,1030.5,3.5,0,0
7.0,21.1,0.0,2.2,8.3,24.0,5,64.5,1028.55,3.5,0,0
9.8,21.8,0.0,3.2,9.2,30.0,5,52.5,1021.0,2.5,0,0
6.3,22.6,0.0,2.4,9.5,24.0,5,51.0,1016.1500000000001,1.0,0,0
8.5,23.4,0.0,2.6,4.6,33.0,5,51.0,1012.75,7.0,0,1
12.2,20.3,9.4,2.0,6.2,31.0,5,67.0,1015.95,4.5,1,0
10.3,20.5,0.6,3.6,4.4,20.0,5,69.0,1016.95,6.0,0,0
9.1,21.7,0.0,1.2,9.2,22.0,5,63.5,1012.3,1.0,0,1
11.0,19.2,6.0,1.2,7.2,33.0,5,71.5,1007.3499999999999,4.5,1,0
7.5,21.2,1.0,1.4,9.2,20.0,5,64.0,1021.05,0.5,0,0
6.5,21.6,0.0,2.4,9.1,22.0,5,65.5,1024.35,3.5,0,0
6.3,20.8,0.0,2.2,9.4,24.0,5,57.0,1025.5,0.5,0,0
6.7,22.0,0.0,2.2,9.4,24.0,5,56.0,1023.4499999999999,0.0,0,0
8.2,23.2,0.0,3.6,9.4,28.0,5,50.5,1018.1500000000001,4.0,0,0
11.5,24.9,0.0,3.6,7.9,20.0,5,57.5,1015.45,3.5,0,0
12.8,23.0,0.0,3.2,8.3,26.0,5,63.5,1013.25,1.5,0,1
12.0,20.0,9.4,2.2,6.4,28.0,5,74.0,1015.75,6.0,1,0
10.0,19.6,0.0,1.8,7.4,30.0,5,69.0,1015.55,2.0,0,1
11.3,14.6,13.6,3.4,4.4,46.0,5,73.0,1016.25,4.5,1,1
3.5,16.2,3.4,1.0,9.3,35.0,5,65.0,1028.75,1.5,1,0
3.6,18.1,0.0,2.4,9.2,31.0,6,65.0,1032.75,1.0,0,0
8.2,18.1,0.0,1.4,7.3,30.0,6,67.0,1031.15,3.5,0,0
10.8,20.0,0.0,2.2,9.2,31.0,6,55.0,1025.15,1.0,0,0
5.3,20.0,0.0,2.6,8.4,19.0,6,57.5,1019.05,4.5,0,1
9.0,19.4,2.6,2.0,5.9,30.0,6,78.5,1018.8499999999999,4.0,1,0
13.8,21.0,0.4,2.0,6.0,33.0,6,72.5,1022.5,4.0,0,0
7.3,21.8,0.2,1.0,8.4,33.0,6,62.0,1023.3,4.5,0,0
7.0,20.6,0.0,3.2,5.9,24.0,6,69.0,1019.2,4.0,0,0
11.3,21.0,0.6,1.2,3.5,35.0,6,88.5,1016.9000000000001,5.0,0,1
10.0,19.5,10.0,0.8,8.3,22.0,6,74.0,1022.05,1.0,1,0
7.1,18.2,0.0,2.4,9.1,33.0,6,58.0,1024.5,0.5,0,0
10.0,19.3,0.0,3.0,9.1,33.0,6,51.0,1018.6500000000001,1.5,0,0
8.0,20.8,0.0,3.2,9.1,31.0,6,58.5,1016.7,1.5,0,0
9.8,20.0,0.0,3.4,6.2,30.0,6,52.5,1014.6500000000001,4.0,0,0
9.8,15.4,0.0,2.6,0.2,26.0,6,74.5,1018.8,7.0,0,0
2.6,18.4,0.0,1.0,8.9,22.0,6,69.0,1019.65,1.0,0,1
9.1,17.9,10.0,2.6,5.2,28.0,6,72.5,1019.6,4.0,1,0
7.1,18.1,0.2,2.8,4.4,15.0,6,76.5,1019.1500000000001,5.0,0,0
6.7,19.2,0.0,1.8,9.1,28.0,6,68.5,1022.8,1.5,0,0
4.7,20.1,0.0,2.0,9.2,17.0,6,67.5,1025.95,1.0,0,0
5.1,19.6,0.0,1.2,9.2,31.0,6,59.0,1022.65,0.5,0,0
5.2,22.9,0.0,2.2,8.7,30.0,6,47.5,1016.65,3.0,0,0
9.8,21.0,0.0,2.8,3.3,43.0,6,55.0,1011.2,6.5,0,1
10.8,22.0,6.0,2.4,7.2,35.0,6,76.0,1012.4,5.5,1,1
13.1,18.7,9.6,1.0,2.4,33.0,6,82.5,1013.9,7.0,1,1
6.0,18.1,4.4,1.4,4.4,15.0,6,71.0,1019.7,4.0,1,0
9.7,20.0,0.0,1.0,6.6,22.0,6,66.0,1021.2,1.0,0,0
8.1,21.2,0.0,1.8,8.2,20.0,6,70.5,1026.15,2.0,0,0
6.0,23.0,0.0,1.4,9.1,17.0,6,61.0,1031.4499999999998,1.0,0,0
3.9,22.9,0.0,2.0,9.2,31.0,6,53.0,1030.85,0.0,0,0
4.0,23.0,0.0,2.6,9.1,28.0,7,43.0,1023.9000000000001,0.0,0,0
3.2,22.1,0.0,2.4,9.1,26.0,7,51.5,1018.7,1.0,0,1
8.9,17.2,3.2,3.0,3.8,33.0,7,78.5,1019.55,7.5,1,1
5.7,16.8,2.0,0.6,7.3,28.0,7,68.0,1024.0,4.0,1,0
2.2,17.4,0.0,1.6,8.7,20.0,7,59.5,1023.6500000000001,1.5,0,0
4.0,17.3,0.0,2.2,7.4,28.0,7,49.5,1024.35,3.5,0,0
2.4,16.8,0.0,2.2,9.3,22.0,7,58.0,1030.1,1.0,0,0
1.5,18.5,0.0,2.0,9.2,28.0,7,48.0,1027.7,4.0,0,0
4.7,19.4,0.0,2.4,3.3,31.0,7,62.0,1017.35,6.5,0,1
9.3,20.4,34.6,2.8,6.6,20.0,7,77.0,1016.05,4.0,1,0
9.6,18.7,2.2,1.2,7.3,22.0,7,73.5,1015.4,4.5,1,0
6.6,20.6,0.0,0.6,8.0,28.0,7,74.0,1016.85,5.0,0,1
9.4,21.0,1.2,1.4,1.4,24.0,7,69.5,1017.3499999999999,7.0,1,0
13.1,21.4,0.0,0.8,4.5,39.0,7,69.0,1014.55,7.0,0,1
11.5,19.4,15.0,2.6,2.2,76.0,7,85.0,1008.7,5.5,1,1
9.1,14.6,12.6,2.4,8.5,61.0,7,58.0,1020.5,2.0,1,0
1.4,16.2,0.0,2.6,7.9,30.0,7,71.5,1026.0,3.0,0,0
3.7,17.1,0.0,2.0,9.0,35.0,7,62.0,1031.4,3.5,0,0
2.0,16.5,0.0,2.4,9.0,31.0,7,66.5,1032.5,2.0,0,0
3.1,16.3,0.0,2.6,7.2,24.0,7,66.0,1027.45,7.0,0,0
3.3,19.1,0.0,1.8,9.0,37.0,7,48.5,1021.5,2.5,0,0
6.0,22.7,0.0,2.2,6.7,52.0,7,40.5,1015.65,3.0,0,1
12.2,19.8,19.2,2.8,8.8,31.0,7,61.5,1021.45,4.0,1,1
10.1,20.4,3.8,3.6,8.8,31.0,7,60.0,1017.95,2.5,1,1
12.7,17.6,10.4,4.0,2.6,56.0,7,74.5,1005.75,6.5,1,1
9.1,18.8,17.6,2.8,6.4,56.0,7,80.0,1009.55,6.5,1,1
9.4,19.4,5.4,2.4,6.2,26.0,7,75.5,1021.8499999999999,4.0,1,0
8.1,18.8,1.0,2.4,3.5,24.0,7,81.5,1024.5,6.0,0,0
9.6,20.3,0.4,2.0,5.0,30.0,7,67.5,1020.8,6.0,0,1
12.0,20.5,11.4,2.6,4.9,28.0,7,82.5,1018.8,6.5,1,1
11.2,21.0,3.8,2.0,8.1,26.0,8,78.5,1021.9000000000001,5.5,1,0
8.8,21.0,0.0,3.0,8.6,20.0,8,72.0,1026.75,3.5,0,0
9.0,21.7,0.0,3.2,9.7,19.0,8,66.0,1024.9499999999998,1.0,0,0
6.8,22.8,0.0,2.2,9.7,35.0,8,73.0,1016.65,2.0,0,0
13.6,22.5,0.8,3.4,6.8,43.0,8,72.5,1014.35,6.5,0,1
15.5,22.1,11.2,2.0,3.4,39.0,8,88.0,1014.9,7.5,1,1
17.1,21.9,4.6,1.6,3.0,52.0,8,77.5,1012.0999999999999,5.5,1,1
16.3,17.7,45.4,1.8,1.5,46.0,8,89.5,1011.45,7.5,1,1
11.8,20.1,13.4,1.2,5.0,30.0,8,73.0,1017.95,6.0,1,0
10.8,19.8,0.8,1.6,8.5,35.0,8,75.5,1016.6500000000001,3.5,0,1
13.0,18.7,2.8,1.6,8.6,33.0,8,54.0,1018.6,3.0,1,0
12.6,20.5,0.4,4.0,3.5,35.0,8,53.0,1018.2,6.0,0,0
15.1,18.9,1.0,3.4,5.2,41.0,8,71.0,1016.2,5.0,0,1
7.9,19.7,3.4,3.0,7.1,28.0,8,67.5,1019.5,4.0,1,1
13.0,19.4,2.0,1.6,2.6,59.0,8,74.0,1011.05,7.0,1,1
6.3,16.9,16.0,3.4,7.1,44.0,8,67.5,1017.85,5.5,1,1
11.2,19.0,6.8,2.8,6.0,35.0,8,68.0,1019.5,5.0,1,1
7.8,19.0,1.8,2.6,6.4,17.0,8,69.0,1022.7,5.0,1,0
9.4,20.6,0.4,1.8,10.4,24.0,8,55.5,1024.15,2.0,0,0
5.7,19.6,0.0,2.6,9.7,26.0,8,66.5,1026.75,2.5,0,0
9.4,19.8,0.0,2.6,10.4,30.0,8,62.5,1028.3000000000002,1.0,0,0
7.0,22.0,0.0,3.4,10.0,26.0,8,58.0,1028.5,1.5,0,0
5.9,24.7,0.0,3.2,10.5,22.0,8,43.0,1023.6999999999999,0.0,0,0
6.4,26.4,0.0,3.2,10.0,24.0,8,42.5,1016.55,2.5,0,0
11.7,20.7,0.0,3.2,0.9,35.0,8,67.0,1008.95,7.0,0,1
14.3,18.5,9.4,1.2,8.2,43.0,8,74.5,1014.7,6.0,1,1
8.5,16.8,3.4,3.0,1.2,26.0,8,87.0,1013.7,7.0,1,1
8.4,19.4,27.0,2.6,8.4,31.0,8,71.5,1012.95,3.0,1,0
9.1,20.0,0.4,4.6,8.4,39.0,8,66.5,1010.75,4.0,0,1
13.4,20.2,5.2,1.4,5.9,50.0,8,70.0,1007.6,5.0,1,1
15.1,21.1,7.4,4.6,5.7,56.0,8,68.5,1008.0,5.0,1,0
14.3,22.4,0.2,1.6,2.2,33.0,9,70.0,1017.0,7.0,0,0
16.2,23.6,0.0,2.0,2.4,24.0,9,71.0,1018.15,6.5,0,0
14.2,21.0,0.0,0.6,3.8,56.0,9,85.0,1012.45,5.5,0,1
11.7,18.5,11.2,4.6,10.2,39.0,9,44.0,1024.35,1.5,1,0
9.0,20.4,0.0,3.4,9.0,26.0,9,54.0,1025.7,4.0,0,0
5.3,22.4,0.0,3.2,10.3,24.0,9,48.0,1022.45,0.0,0,1
12.2,19.0,4.2,7.0,1.6,28.0,9,82.0,1014.5,6.5,1,1
9.3,20.1,1.4,1.6,10.0,30.0,9,67.0,1019.8,4.0,1,0
6.7,22.4,0.0,4.2,9.8,22.0,9,57.5,1017.4,2.5,0,0
11.1,20.5,0.0,3.4,3.2,33.0,9,81.5,1008.05,7.5,0,1
13.4,18.5,19.4,2.8,5.2,50.0,9,77.0,1004.95,5.0,1,1
13.0,19.1,16.8,1.4,6.6,44.0,9,63.0,1016.25,4.5,1,0
11.7,20.3,0.0,3.2,2.3,30.0,9,74.5,1013.1500000000001,7.5,0,1
11.9,17.0,20.0,3.0,2.9,59.0,9,84.0,1004.25,6.0,1,1
11.4,17.7,11.2,2.4,10.2,41.0,9,57.5,1017.1500000000001,3.0,1,0
7.5,21.2,0.2,1.6,7.0,65.0,9,67.0,1010.6,6.5,0,1
10.2,17.7,11.8,4.6,7.2,54.0,9,58.0,1017.65,7.0,1,0
11.7,19.8,0.6,2.6,6.2,48.0,9,73.5,1012.95,5.5,0,1
14.8,20.6,3.4,4.2,4.3,35.0,9,64.5,1014.0,5.0,1,1
12.1,21.7,2.6,2.4,5.5,54.0,9,88.5,1011.05,6.5,1,1
9.5,21.6,2.0,2.4,11.0,43.0,9,66.0,1012.0999999999999,2.5,1,1
13.5,18.9,14.0,5.8,6.4,83.0,9,61.0,1004.2,6.0,1,1
13.4,21.1,10.2,3.6,4.4,67.0,9,73.0,1003.35,6.0,1,1
15.3,20.5,2.6,4.0,5.8,54.0,9,56.5,1009.25,7.0,1,1
14.7,19.6,1.6,4.4,10.1,46.0,9,50.5,1019.35,3.5,1,0
10.5,20.7,0.0,4.0,6.2,46.0,9,72.5,1016.8,7.0,0,1
10.0,20.3,3.0,3.4,9.5,31.0,9,58.0,1021.0,4.0,1,0
9.5,20.2,0.0,4.2,9.0,33.0,9,59.5,1015.2,3.0,0,0
15.4,20.8,0.0,3.8,2.1,43.0,9,70.5,1007.55,7.0,0,1
9.6,17.3,7.8,3.6,10.2,30.0,9,54.0,1017.1,3.5,1,0
5.5,18.8,0.2,3.0,9.7,28.0,10,59.0,1022.7,2.0,0,0
10.9,25.7,0.0,4.2,11.3,24.0,10,50.5,1023.45,0.0,0,0
11.5,28.2,0.0,4.4,11.4,33.0,10,45.5,1014.9000000000001,1.5,0,0
16.3,21.8,0.0,6.2,5.7,31.0,10,76.0,1017.6500000000001,7.0,0,1
12.1,22.9,2.4,4.8,7.8,39.0,10,72.5,1014.8,7.0,1,0
11.2,22.2,0.8,2.4,10.9,35.0,10,59.0,1013.95,5.0,0,0
10.7,22.7,0.0,4.8,10.0,35.0,10,58.0,1013.2,1.5,0,0
11.9,22.9,0.0,4.6,7.3,37.0,10,67.5,1010.05,5.0,0,1
12.6,20.2,12.4,4.0,6.6,37.0,10,73.5,1016.9,5.5,1,0
8.7,21.7,0.8,3.6,11.5,28.0,10,55.5,1023.45,1.5,0,0
10.2,20.9,0.0,4.0,6.5,41.0,10,73.0,1017.2,6.0,0,1
10.6,18.8,2.2,4.0,9.8,35.0,10,58.5,1021.65,4.0,1,0
8.6,21.9,0.0,5.2,11.7,43.0,10,43.0,1025.35,1.0,0,0
7.0,25.2,0.0,6.0,11.1,35.0,10,33.0,1021.2,1.0,0,0
9.3,22.0,0.0,6.0,9.0,31.0,10,66.5,1019.6,4.5,0,0
16.4,22.4,0.8,4.2,7.8,41.0,10,63.0,1019.0,4.5,0,0
10.7,22.1,0.2,4.8,11.4,28.0,10,61.0,1019.6500000000001,4.0,0,0
13.0,23.0,0.0,5.0,10.9,30.0,10,58.5,1014.3499999999999,5.0,0,0
17.3,19.3,0.0,6.0,0.4,39.0,10,85.0,1011.85,7.5,0,1
9.9,19.6,18.2,2.2,9.7,37.0,10,65.5,1017.95,4.0,1,0
8.8,20.7,0.0,5.0,11.9,33.0,10,48.0,1023.3,1.0,0,0
10.1,24.1,0.0,5.8,12.3,33.0,10,49.5,1022.85,0.5,0,0
11.4,27.0,0.0,6.8,12.6,43.0,10,36.0,1019.8499999999999,0.5,0,0
15.6,27.9,0.0,11.2,11.2,43.0,10,33.0,1013.75,4.5,0,0
12.8,23.7,0.0,9.0,11.4,24.0,10,56.0,1015.0,5.5,0,0
13.0,24.8,0.0,6.8,8.8,30.0,10,65.5,1019.9,4.5,0,0
15.0,28.5,0.0,6.2,12.4,33.0,10,55.5,1021.4,3.5,0,0
15.3,29.0,0.0,7.0,12.6,39.0,10,52.0,1021.3499999999999,0.0,0,0
14.2,30.6,0.0,8.4,12.5,31.0,10,47.5,1017.65,0.5,0,0
17.6,37.2,0.0,9.6,12.7,31.0,10,31.0,1011.75,1.0,0,0
16.6,25.6,0.0,8.0,10.0,30.0,10,59.0,1016.05,6.5,0,0
15.4,27.0,0.0,7.8,12.1,39.0,11,60.5,1017.25,1.0,0,0
16.5,29.8,0.0,7.4,11.4,46.0,11,46.5,1019.3,5.0,0,0
15.0,33.4,0.0,11.0,11.3,41.0,11,41.5,1017.0,4.5,0,0
19.7,32.6,0.0,8.0,7.3,33.0,11,38.5,1012.95,4.5,0,0
18.1,24.2,0.0,7.2,6.0,39.0,11,66.5,1016.0999999999999,6.5,0,0
13.3,24.4,0.0,6.2,8.5,46.0,11,57.5,1016.8499999999999,7.0,0,0
14.1,27.1,0.0,5.4,12.3,33.0,11,50.5,1018.8499999999999,2.0,0,0
14.2,29.2,0.0,8.0,12.7,35.0,11,44.0,1018.5,0.5,0,0
14.2,33.2,0.0,10.0,13.1,33.0,11,28.0,1017.1500000000001,0.0,0,0
17.0,37.2,0.0,10.8,13.1,35.0,11,16.5,1013.4,2.5,0,0
13.5,30.7,0.0,9.4,11.1,30.0,11,43.5,1013.45,1.5,0,0
15.9,27.7,0.0,9.2,12.8,46.0,11,59.0,1012.0999999999999,1.0,0,0
14.4,29.3,0.0,9.4,12.7,43.0,11,52.5,1012.5,0.5,0,0
15.3,32.6,0.0,8.4,13.0,41.0,11,40.0,1013.95,1.5,0,0
16.1,33.7,0.0,11.6,13.1,39.0,11,30.0,1013.4,0.0,0,0
19.6,37.1,0.0,13.0,13.0,31.0,11,26.5,1010.0,3.0,0,0
20.0,28.3,0.0,9.2,8.4,24.0,11,63.5,1010.5999999999999,4.0,0,0
17.5,25.2,0.0,7.4,7.5,43.0,11,46.5,1011.8,7.0,0,0
12.1,25.7,0.0,8.8,13.0,46.0,11,37.5,1013.55,2.0,0,0
13.0,28.3,0.0,10.8,12.8,43.0,11,37.0,1010.0,2.0,0,0
15.6,31.9,0.0,10.8,12.6,39.0,11,33.0,1006.35,3.0,0,0
20.3,31.1,0.0,9.4,10.7,37.0,11,51.5,1005.85,2.0,0,0
16.6,27.0,0.0,8.0,12.4,33.0,11,56.0,1006.15,1.0,0,0
17.6,24.9,0.0,8.2,7.4,39.0,11,73.0,1008.45,6.5,0,0
12.4,25.2,0.0,5.8,9.6,39.0,11,47.0,1011.45,2.0,0,0
12.8,29.3,0.0,8.0,12.9,39.0,11,47.5,1008.6500000000001,1.0,0,0
15.5,29.6,0.0,8.8,12.9,35.0,11,42.5,1006.3,0.5,0,0
20.3,30.2,0.0,10.0,11.9,39.0,11,58.0,1007.7,0.5,0,0
17.5,24.4,0.0,8.0,7.3,56.0,11,60.5,1005.95,5.5,0,1
14.5,23.2,10.2,4.4,11.1,44.0,11,53.0,1008.5,5.0,1,1
16.4,24.1,1.8,6.6,11.2,33.0,12,59.5,1015.05,4.0,1,0
14.7,23.6,0.0,7.6,12.6,43.0,12,49.5,1016.45,1.5,0,0
14.2,23.5,0.0,9.0,12.7,46.0,12,45.0,1019.95,0.5,0,0
13.2,28.2,0.0,9.8,12.8,37.0,12,35.5,1020.2,0.5,0,0
13.5,32.0,0.0,10.8,11.2,43.0,12,28.0,1013.65,3.0,0,0
20.0,32.4,0.0,10.4,10.9,39.0,12,34.5,1004.95,5.0,0,0
18.1,27.5,0.0,9.4,10.9,37.0,12,58.5,1008.05,6.5,0,0
16.6,25.1,0.0,8.0,10.9,44.0,12,50.5,1015.25,3.0,0,0
14.2,28.6,0.0,8.6,13.3,37.0,12,47.0,1017.9000000000001,0.0,0,0
15.5,32.1,0.0,9.4,13.3,37.0,12,34.5,1015.2,1.5,0,0
17.2,33.5,0.0,12.6,13.0,35.0,12,34.0,1015.8,1.0,0,0
18.3,36.1,0.0,12.0,13.2,39.0,12,24.5,1013.25,0.5,0,0
20.4,39.0,0.0,13.8,13.3,31.0,12,26.5,1012.3499999999999,1.0,0,0
17.5,40.4,0.0,11.4,13.3,31.0,12,23.0,1011.5999999999999,1.0,0,0
18.9,37.1,0.0,12.0,13.2,31.0,12,31.0,1010.45,1.0,0,0
20.8,37.1,0.0,14.4,10.2,31.0,12,20.5,1009.3,6.5,0,0
18.4,28.4,0.0,9.4,10.9,28.0,12,61.0,1008.7,7.0,0,0
19.0,27.8,0.0,9.2,9.0,41.0,12,60.0,1012.0,7.0,0,0
17.8,30.5,0.0,9.8,9.9,46.0,12,51.0,1013.5,6.5,0,0
16.0,28.2,0.0,8.0,13.2,35.0,12,37.5,1018.55,1.0,0,0
14.3,28.7,0.0,11.0,12.7,35.0,12,35.0,1019.5,3.5,0,0
15.7,29.9,0.0,10.2,11.0,39.0,12,39.0,1017.3,4.5,0,0
13.8,33.9,0.0,9.0,12.6,35.0,12,22.5,1014.5,1.0,0,0
14.2,29.4,0.0,8.4,11.8,43.0,12,58.5,1011.25,3.5,0,0
15.8,30.8,0.0,8.0,13.0,33.0,12,50.5,1012.0999999999999,6.5,0,0
14.5,28.2,0.0,9.6,13.9,30.0,12,52.0,1010.4,0.0,0,0
18.8,28.3,0.0,10.2,11.2,43.0,12,57.5,1012.85,4.0,0,0
16.5,32.2,0.0,9.0,13.3,39.0,12,43.0,1013.1,1.0,0,0
17.3,32.6,0.0,10.8,13.3,43.0,12,41.0,1008.3,0.5,0,0
17.9,31.0,0.0,10.4,13.3,30.0,12,45.5,1006.6,0.0,0,0
19.0,25.8,0.0,8.6,10.6,41.0,12,56.0,1005.7,4.5,0,0
16.9,26.1,0.0,9.0,12.6,41.0,1,49.0,1009.6500000000001,2.5,0,0
